Student_ID,Gender,Age,City,College_Tier,Branch,Graduation_Year,Tenth_Percentage,Twelfth_Percentage,Diploma_Percentage,CGPA,Backlogs,Internship_Experience,Internship_Duration_Months,Projects_Count,Innovative_Project,Technical_Courses_Count,Primary_Skill,Secondary_Skill,SQL_Skill_Level,PowerBI_Skill_Level,Python_Skill_Level,Communication_Score,Aptitude_Score,Coding_Score,English_Score,Attendance_Percentage,Placement_Training,Mock_Interview_Score,Applied_Companies,Shortlisted_Companies,Interview_Rounds_Attended,Placement_Status,Company_Tier,Job_Role,Package_LPA,Placement_Channel,Offer_Date
STU20262338,Male,21,Noida,Tier 3,Computer Science,2025,70.0,83.2,71.7,8.35,0,No,0,2,No,1,SQL,Cloud Basics,Advanced,Beginner,Intermediate,66.3,61.4,61.6,48.3,82.0,Yes,55.6,10,2,1,Not Placed,,,,,
STU20262339,Male,21,Chandigarh,Tier 2,Electronics,2026,79.9,68.5,,6.88,0,Yes,3,2,Yes,1,C++,Python,Beginner,Beginner,Intermediate,65.0,43.7,80.2,70.8,93.0,No,69.0,18,6,0,Not Placed,,,,,
STU20262340,Male,22,Noida,Tier 2,Computer Science,2026,82.4,89.7,,7.58,0,Yes,2,2,No,2,Python,C++,Advanced,Beginner,Advanced,68.7,76.8,87.4,60.5,74.1,Yes,83.5,7,5,0,Not Placed,,,,,
STU20262341,Female,24,Lucknow,Tier 3,Computer Science,2026,83.3,86.9,79.4,8.17,2,Yes,1,4,Yes,1,Python,SQL,Intermediate,Beginner,Advanced,70.0,73.9,58.4,76.7,82.8,No,70.8,6,2,1,Not Placed,,,,,
STU20262342,Male,21,Faridabad,Tier 2,Information Technology,2026,66.3,70.6,,6.48,0,No,0,1,No,2,Python,SQL,Advanced,Beginner,Intermediate,74.8,53.8,55.8,75.6,64.2,No,59.1,15,1,0,Not Placed,,,,,
STU20262343,Female,22,Noida,Tier 3,Data Science,2024,76.0,66.4,,6.83,0,No,0,3,No,2,Python,Tableau,Intermediate,Intermediate,Advanced,34.7,63.1,55.7,44.6,67.9,Yes,43.3,14,1,3,Not Placed,,,,,
STU20262344,Female,22,Ghaziabad,Tier 1,Data Science,2025,86.0,93.3,,9.8,2,No,0,4,No,1,Power BI,Tableau,Advanced,Advanced,Advanced,70.9,77.4,72.2,86.6,91.7,Yes,86.5,6,4,1,Not Placed,,,,,
STU20262345,Female,22,Noida,Tier 3,Data Science,2024,98,91.3,,9.8,0,Yes,2,2,No,3,Python,Cloud Basics,Advanced,Advanced,Advanced,84.4,73.7,90.9,76.9,74.8,No,43.3,6,4,3,Placed,Tier 2,Business Analyst,5.84,Campus Drive,2026-04-17
STU20262346,Male,21,Noida,Tier 3,Electronics,2025,78.8,81.0,,7.41,2,No,0,3,Yes,3,C++,Tableau,Advanced,Intermediate,Intermediate,85.9,60.2,57.2,70.6,87.4,Yes,81.4,9,2,2,Not Placed,,,,,
STU20262347,Female,20,Faridabad,Tier 3,AI & ML,2026,83.5,87.3,,9.65,0,No,0,2,No,5,Python,Cloud Basics,Advanced,Advanced,Advanced,70.1,59.9,98,81.4,84.3,No,53.6,11,5,5,Placed,Tier 2,Product Analyst Intern,6.25,Campus Drive,2026-02-17
STU20262348,Male,20,Lucknow,Tier 3,Information Technology,2026,78.4,85.9,,8.91,0,Yes,4,4,No,2,Java,Excel,Advanced,Advanced,Advanced,66.1,69.4,95.9,62.3,80.4,No,79.0,13,9,2,Not Placed,,,,,
STU20262349,Male,21,Mumbai,Tier 2,Electrical,2026,90.0,85.9,,8.54,1,Yes,4,3,Yes,2,Power BI,Excel,Intermediate,Advanced,Intermediate,84.3,72.0,66.7,73.2,81.1,No,66.3,11,3,5,Placed,Tier 2,Data Analyst,6.24,Internship PPO,2026-01-11
STU20262350,Male,24,Jaipur,Tier 2,Computer Science,2025,81.9,84.2,,8.1,1,Yes,3,3,No,3,SQL,Python,Advanced,Intermediate,Advanced,70.5,77.4,97.7,56.8,92.0,No,80.8,13,6,4,Placed,Tier 3,Data Analyst,5.31,Referral,2026-03-19
STU20262351,Male,21,Bengaluru,Tier 1,Computer Science,2024,70.3,52.3,,6.58,2,Yes,2,2,No,1,Java,Python,Intermediate,None,None,81.9,56.9,65.8,62.1,83.2,No,66.0,9,0,1,Not Placed,,,,,
STU20262352,Male,23,Delhi,Tier 1,Electronics,2024,96.8,98,,9.8,0,No,0,5,Yes,3,Tableau,C++,Advanced,Advanced,Advanced,55.8,61.1,83.8,67.2,67.5,Yes,58.0,7,5,3,Placed,Tier 2,Product Analyst Intern,6.87,Campus Drive,2026-06-05
STU20262353,Female,20,Lucknow,Tier 3,Data Science,2026,59.8,61.2,,6.14,0,Yes,3,4,No,2,Machine Learning,Tableau,Beginner,Beginner,None,65.9,36.2,78.6,81.7,75.2,No,40.2,15,2,3,Placed,Tier 3,Data Engineer Intern,4.29,Campus Drive,2026-03-24
STU20262354,Female,22,Delhi,Tier 2,Electrical,2025,86.9,91.0,,9.18,1,Yes,3,3,Yes,2,Power BI,Tableau,Advanced,Advanced,Intermediate,98,78.6,56.1,74.8,88.7,Yes,66.9,19,11,4,Placed,Tier 2,Data Analyst,6.78,Referral,2026-06-04
STU20262355,Female,22,Delhi,Tier 2,Computer Science,2025,78.1,68.7,,7.1,0,No,0,2,No,2,Power BI,Tableau,Advanced,Beginner,Beginner,64.6,62.9,59.2,66.1,77.7,Yes,53.5,7,3,0,Not Placed,,,,,
STU20262356,Male,20,Dehradun,Tier 2,AI & ML,2025,85.6,89.5,67.0,8.79,0,No,0,3,Yes,3,Python,Cloud Basics,Advanced,Advanced,Advanced,46.6,51.4,91.9,55.2,81.3,No,43.3,6,3,2,Not Placed,,,,,
STU20262357,Male,22,Jaipur,Tier 3,Computer Science,2025,72.1,63.7,81.8,5.76,0,No,0,1,No,2,SQL,Machine Learning,Beginner,None,None,54.4,77.6,93.4,56.7,83.4,No,66.5,15,2,1,Not Placed,,,,,
STU20262358,Female,21,Ghaziabad,Tier 2,Electronics,2025,81.0,88.5,,9.07,3,Yes,3,3,No,3,SQL,Java,Advanced,Advanced,Advanced,94.3,68.9,69.1,76.3,86.4,No,89.4,6,3,0,Not Placed,,,,,
STU20262359,Female,22,Delhi,Tier 3,Information Technology,2026,77.7,64.4,,6.98,0,Yes,4,2,No,1,Python,Excel,Intermediate,Intermediate,Beginner,69.5,20,29.3,62.2,85.5,No,30.0,18,4,3,Not Placed,,,,,
STU20262360,Male,22,Jaipur,Tier 2,Information Technology,2026,79.0,75.5,,7.62,0,Yes,3,1,No,3,SQL,Cloud Basics,Advanced,Beginner,Beginner,52.6,67.7,45.3,63.3,79.1,No,61.4,16,5,2,Not Placed,,,,,
STU20262361,Other,22,Jaipur,Tier 3,AI & ML,2024,73.5,77.2,,7.48,2,Yes,3,3,Yes,3,Machine Learning,Python,Advanced,Beginner,Advanced,75.8,36.9,67.7,62.8,83.5,Yes,56.4,11,4,2,Not Placed,,,,,
STU20262362,Male,22,Lucknow,Tier 2,Electronics,2025,80.8,80.6,,7.73,0,Yes,6,4,Yes,3,Power BI,SQL,Intermediate,Advanced,Advanced,97.8,89.9,77.5,68.7,74.6,No,72.5,12,10,5,Placed,Tier 2,Backend Developer,5.91,Internship PPO,2026-01-27
STU20262363,Female,20,Noida,Tier 3,Civil,2025,74.0,67.1,76.3,7.1,0,No,0,3,No,3,Excel,SQL,Advanced,Intermediate,Intermediate,75.8,59.7,57.0,61.5,63.1,Yes,89.7,11,2,3,Placed,Startup,Product Analyst Intern,2.54,Campus Drive,2026-03-14
STU20262364,Male,21,Gurugram,Tier 3,Electrical,2025,47.1,42,,5.0,3,Yes,6,4,No,2,SQL,C++,Beginner,None,Beginner,96.9,57.8,51.2,73.9,59.1,No,66.7,17,1,1,Not Placed,,,,,
STU20262365,Male,20,Noida,Tier 2,Information Technology,2026,82.9,92.0,,9.8,0,No,0,5,No,3,Java,Python,Advanced,Advanced,Advanced,88.2,89.7,41.9,70.5,77.7,Yes,64.7,14,12,2,Not Placed,,,,,
STU20262366,Male,22,Noida,Tier 3,AI & ML,2026,79.5,66.0,,6.22,0,Yes,3,3,Yes,1,Machine Learning,SQL,Intermediate,None,Beginner,54.8,43.4,62.9,44.3,55.1,No,38.7,18,1,1,Not Placed,,,,,
STU20262367,Male,22,Bengaluru,Tier 2,Computer Science,2026,78.7,72.9,67.5,8.04,0,No,0,3,Yes,2,Tableau,Cloud Basics,Beginner,Intermediate,Advanced,67.5,63.6,80.6,54.4,81.0,No,48.7,5,4,0,Not Placed,,,,,
STU20262368,Female,22,Bengaluru,Tier 1,Electronics,2025,88.3,90.7,,8.45,0,Yes,1,2,No,0,Cloud Basics,SQL,Advanced,Intermediate,Intermediate,87.1,83.1,51.8,56.0,76.0,Yes,60.2,4,2,0,Not Placed,,,,,
STU20262369,Female,23,Pune,Tier 2,Information Technology,2025,51.5,49.0,64.9,5.58,0,No,0,2,No,4,Power BI,Tableau,Beginner,Intermediate,None,76.3,75.5,73.4,80.6,74.7,No,70.2,21,3,2,Not Placed,,,,,
STU20262370,Female,24,Delhi,Tier 2,Electrical,2025,72.0,86.0,,8.47,0,No,0,5,No,3,Java,Power BI,Advanced,Advanced,Advanced,64.5,73.4,58.3,65.6,82.0,Yes,90.3,17,9,0,Not Placed,,,,,
STU20262371,Female,20,Delhi,Tier 2,Computer Science,2025,72.9,62.1,,6.31,0,No,0,1,No,4,Java,Tableau,Intermediate,Intermediate,Beginner,66.4,48.7,71.6,73.5,74.4,No,39.2,14,1,2,Not Placed,,,,,
STU20262372,Male,21,Jaipur,Tier 3,Civil,2026,65.7,53.1,,5.16,2,Yes,6,3,No,2,Python,SQL,None,None,None,60.8,40.1,63.5,51.8,64.9,Yes,62.9,10,0,2,Not Placed,,,,,
STU20262373,Male,21,Delhi,Tier 2,Information Technology,2025,97.1,97.4,73.4,9.72,1,Yes,3,4,No,3,Python,Machine Learning,Advanced,Advanced,Advanced,73.0,70.7,97.7,57.7,91.6,No,75.1,17,14,3,Placed,Tier 3,Frontend Developer,5.35,Campus Drive,2026-05-04
STU20262374,Female,20,Bengaluru,Tier 3,Computer Science,2025,89.2,76.0,,7.79,3,No,0,3,No,1,Tableau,Power BI,Advanced,Intermediate,Intermediate,64.5,36.7,73.2,54.2,62.2,Yes,66.6,16,3,3,Not Placed,,,,,
STU20262375,Female,22,Ghaziabad,Tier 3,Data Science,2026,78.5,87.9,,8.2,0,No,0,0,No,3,SQL,Java,Intermediate,Intermediate,Beginner,61.2,67.9,69.6,77.1,92.8,No,64.9,3,1,1,Not Placed,,,,,
STU20262376,Male,24,Hyderabad,Tier 3,Information Technology,2024,57.6,59.2,,5.19,1,No,0,1,Yes,4,Cloud Basics,Python,Beginner,Beginner,Beginner,45.9,22.5,63.0,67.5,59.8,No,56.7,17,4,2,Not Placed,,,,,
STU20262377,Male,21,Mumbai,Tier 2,Information Technology,2024,82.9,84.0,59.6,8.66,0,Yes,6,5,Yes,1,Java,Cloud Basics,Intermediate,Advanced,Advanced,71.2,68.5,78.2,67.8,82.8,Yes,83.4,16,10,5,Placed,Tier 2,Frontend Developer,7.43,Campus Drive,2026-04-12
STU20262378,Female,21,Chandigarh,Tier 3,Computer Science,2025,87.2,85.2,,8.26,0,No,0,6,No,4,C++,Tableau,Advanced,Advanced,Advanced,64.7,60.8,49.4,80.8,81.2,No,46.7,13,4,3,Placed,Tier 2,Frontend Developer,5.6,Campus Drive,2026-05-03
STU20262379,Male,21,Gurugram,Tier 2,Mechanical,2026,96.9,91.8,76.4,9.74,0,No,0,3,Yes,1,Java,Machine Learning,Advanced,Advanced,Advanced,54.1,75.1,67.7,64.8,95.9,Yes,62.7,16,9,2,Not Placed,,,,,
STU20262380,Female,23,Gurugram,Tier 2,Computer Science,2026,85.1,85.6,,9.33,0,No,0,4,No,1,C++,Power BI,Advanced,Advanced,Intermediate,82.1,54.8,98,60.5,93.2,Yes,98,9,8,4,Placed,Tier 2,Software Engineer,7.33,Campus Drive,2026-02-25
STU20262381,Female,21,Noida,Tier 3,Civil,2025,68.4,66.6,,6.67,0,No,0,4,Yes,3,Excel,C++,Beginner,Intermediate,Intermediate,72.2,66.9,28.0,73.1,74.9,No,54.0,18,1,1,Not Placed,,,,,
STU20262382,Female,20,Chandigarh,Tier 2,Computer Science,2025,79.3,85.4,75.4,8.04,0,No,0,3,No,2,Machine Learning,Tableau,Beginner,Advanced,Advanced,69.1,70.1,96.4,68.2,85.0,Yes,86.1,19,11,1,Not Placed,,,,,
STU20262383,Male,20,Chandigarh,Tier 2,Electronics,2025,94.2,89.9,,8.81,0,Yes,1,5,Yes,4,Tableau,Excel,Advanced,Advanced,Advanced,94.4,73.5,72.2,60.6,95.4,No,73.8,16,14,5,Placed,Tier 2,Software Engineer,5.91,Internship PPO,2026-04-03
STU20262384,Female,21,Noida,Tier 3,Computer Science,2026,77.0,71.8,,7.38,0,No,0,4,Yes,3,Python,C++,Beginner,Advanced,Advanced,72.5,54.2,98,53.0,80.1,No,54.4,6,3,2,Placed,Tier 2,Frontend Developer,7.27,Off Campus,2026-06-01
STU20262385,Male,22,Noida,Tier 2,Electronics,2026,86.0,91.9,,9.36,1,Yes,1,4,Yes,4,C++,Cloud Basics,Advanced,Advanced,Advanced,87.5,55.3,89.4,51.1,72.2,Yes,66.1,14,12,5,Placed,Tier 2,Software Engineer,6.1,Referral,2026-02-08
STU20262386,Male,22,Delhi,Tier 2,Electrical,2026,87.5,98,,9.07,2,No,0,4,No,3,Machine Learning,SQL,Advanced,Advanced,Advanced,91.7,51.0,76.5,56.9,67.7,Yes,75.1,18,9,3,Placed,Tier 2,Data Analyst,6.42,Campus Drive,2026-04-24
STU20262387,Male,21,Dehradun,Tier 2,Computer Science,2024,71.4,70.5,,7.78,0,Yes,1,3,Yes,3,Python,SQL,Advanced,Beginner,Intermediate,69.9,68.6,78.7,74.9,97.6,No,72.4,19,11,1,Not Placed,,,,,
STU20262388,Female,21,Mumbai,Tier 2,Information Technology,2025,90.3,84.4,,8.13,0,No,0,3,No,1,C++,Java,Advanced,Intermediate,Advanced,57.1,64.2,66.4,58.9,83.5,No,75.3,19,7,1,Not Placed,,,,,
STU20262389,Female,24,Hyderabad,Tier 2,Information Technology,2026,69.2,82.3,,8.14,1,No,0,3,No,2,C++,Power BI,Advanced,Advanced,Intermediate,64.7,61.2,36.3,69.3,84.5,No,55.3,6,2,2,Not Placed,,,,,
STU20262390,Female,21,Gurugram,Tier 2,Electronics,2025,66.3,70.9,,7.51,0,No,0,2,No,3,Excel,Cloud Basics,Intermediate,Beginner,Beginner,51.1,76.8,49.4,70.0,86.8,Yes,54.8,12,2,1,Not Placed,,,,,
STU20262391,Female,21,Gurugram,Tier 2,Electrical,2025,89.6,98,,9.8,0,Yes,1,5,Yes,5,SQL,Cloud Basics,Advanced,Advanced,Advanced,70.7,81.9,81.3,58.3,75.3,No,52.2,7,5,2,Placed,Tier 2,Backend Developer,5.95,Campus Drive,2026-05-03
STU20262392,Male,21,Dehradun,Tier 3,Computer Science,2025,74.3,65.1,,6.22,0,No,0,3,Yes,1,Python,Excel,Beginner,Beginner,Beginner,44.0,40.6,52.9,59.8,77.9,No,64.8,9,2,0,Not Placed,,,,,
STU20262393,Male,23,Lucknow,Tier 3,Computer Science,2026,78.4,81.6,,8.35,1,Yes,2,6,No,4,Python,Power BI,Advanced,Advanced,Advanced,79.8,77.6,92.6,57.3,89.2,Yes,57.7,10,8,2,Placed,Tier 2,QA Analyst,6.69,Campus Drive,2026-05-18
STU20262394,Female,22,Mumbai,Tier 3,Data Science,2026,87.5,76.8,64.6,8.44,0,No,0,2,No,0,SQL,Machine Learning,Intermediate,Advanced,Intermediate,68.3,53.1,59.1,83.0,81.1,No,44.3,14,7,1,Not Placed,,,,,
STU20262395,Male,21,Mumbai,Tier 2,Mechanical,2026,70.7,63.2,,6.15,0,Yes,4,3,No,2,Power BI,Tableau,Intermediate,None,Intermediate,81.9,71.4,54.6,60.5,75.6,Yes,75.6,15,5,3,Placed,Tier 3,Backend Developer,4.2,Campus Drive,2026-04-27
STU20262396,Male,21,Mumbai,Tier 1,Data Science,2025,91.1,78.7,,9.04,1,Yes,3,5,Yes,4,Power BI,Python,Advanced,Advanced,Advanced,75.8,29.7,70.0,57.7,77.9,Yes,89.0,7,4,3,Placed,Tier 2,Product Analyst Intern,6.59,Campus Drive,2026-05-19
STU20262397,Female,22,Bengaluru,Tier 3,Civil,2025,73.6,73.9,,6.17,1,Yes,3,3,Yes,1,Cloud Basics,Python,Beginner,Beginner,Beginner,43.2,65.9,73.9,48.1,75.3,No,37.8,20,2,3,Not Placed,,,,,
STU20262398,Female,23,Delhi,Tier 2,Mechanical,2025,73.4,55.5,,5.08,0,No,0,2,No,2,SQL,Excel,None,None,Beginner,61.7,73.8,80.2,58.3,78.1,Yes,70.9,22,2,2,Not Placed,,,,,
STU20262399,Female,20,Gurugram,Tier 3,Civil,2025,80.6,61.7,,5.7,1,Yes,4,3,Yes,1,Java,Excel,Beginner,Beginner,None,87.3,60.0,30.3,57.0,70.5,Yes,86.5,11,2,2,Not Placed,,,,,
STU20262400,Female,21,Gurugram,Tier 2,Mechanical,2024,79.1,85.2,,8.29,0,Yes,1,4,No,2,Power BI,Tableau,Advanced,Advanced,Intermediate,88.0,79.6,56.2,76.6,78.3,Yes,57.3,17,14,2,Not Placed,,,,,
STU20262401,Male,24,Delhi,Tier 2,Information Technology,2025,78.1,75.8,,6.23,2,Yes,2,1,Yes,3,Python,Tableau,Intermediate,Beginner,Advanced,81.7,56.7,98,58.0,74.5,Yes,98,6,1,1,Not Placed,,,,,
STU20262402,Male,21,Noida,Tier 3,Information Technology,2025,74.8,73.9,68.5,7.61,0,Yes,2,2,No,4,Java,Excel,Advanced,Beginner,Beginner,75.0,39.0,77.2,74.0,92.5,Yes,63.7,22,7,1,Not Placed,,,,,
STU20262403,Female,22,Mumbai,Tier 3,Electrical,2026,67.2,64.1,,6.45,0,No,0,1,No,0,Python,Cloud Basics,Beginner,Beginner,Intermediate,81.2,50.4,42.4,69.7,51.8,No,70.8,10,2,1,Not Placed,,,,,
STU20262404,Female,22,Delhi,Tier 2,AI & ML,2026,78.4,59.1,,7.07,0,No,0,1,No,2,Excel,Cloud Basics,Beginner,Intermediate,Intermediate,60.3,53.8,78.7,78.9,87.7,No,51.0,21,1,2,Placed,Startup,Data Analyst,3.17,Campus Drive,2026-06-16
STU20262405,Female,20,Noida,Tier 1,Mechanical,2026,85.7,87.6,,7.97,0,No,0,2,No,0,Excel,Java,Advanced,Intermediate,Intermediate,70.6,57.4,85.1,47.3,99,No,51.3,4,1,5,Placed,Tier 3,Product Analyst Intern,4.72,Off Campus,2026-05-09
STU20262406,Male,22,Noida,Tier 2,Mechanical,2026,78.8,89.2,,9.31,0,No,0,4,No,2,Excel,Machine Learning,Advanced,Advanced,Advanced,58.8,74.3,75.3,66.1,83.7,Yes,95.6,18,13,2,Placed,Tier 2,Business Analyst,5.51,Off Campus,2026-04-25
STU20262407,Male,23,Gurugram,Tier 2,Electronics,2025,68.9,76.2,,7.53,0,No,0,3,No,4,Cloud Basics,Java,Advanced,Beginner,Intermediate,49.4,66.0,98,59.5,78.5,Yes,75.0,25,5,0,Not Placed,,,,,
STU20262408,Male,22,Delhi,Tier 2,Information Technology,2024,72.0,68.7,,6.84,0,No,0,1,No,3,SQL,Cloud Basics,Advanced,None,Intermediate,74.2,83.8,83.5,85.3,77.4,Yes,70.1,15,5,3,Placed,Tier 3,Software Engineer,4.47,Off Campus,2026-04-07
STU20262409,Female,22,Dehradun,Tier 2,Computer Science,2026,83.8,82.7,,8.56,0,No,0,3,Yes,3,Python,SQL,Advanced,Intermediate,Advanced,76.3,98,69.2,59.6,70.9,Yes,73.1,20,17,0,Not Placed,,,,,
STU20262410,Male,23,Bengaluru,Tier 3,Information Technology,2025,80.1,80.1,75.7,8.85,1,No,0,4,No,3,Python,Java,Advanced,Advanced,Advanced,73.1,59.4,80.9,50.1,82.2,No,59.8,17,7,3,Placed,Tier 2,Data Analyst,6.3,Referral,2026-05-25
STU20262411,Male,22,Jaipur,Tier 2,Computer Science,2025,84.1,75.0,,7.1,2,No,0,2,No,2,C++,Cloud Basics,Advanced,Beginner,Advanced,67.9,76.6,64.4,52.3,50,No,54.3,15,2,0,Not Placed,,,,,
STU20262412,Other,21,Chandigarh,Tier 2,Computer Science,2025,82.5,79.5,,7.99,2,Yes,4,4,No,3,C++,Cloud Basics,Beginner,Advanced,Intermediate,80.4,53.0,62.1,76.2,80.6,Yes,70.8,7,2,3,Placed,Tier 3,Frontend Developer,4.61,Campus Drive,2026-03-11
STU20262413,Female,21,Noida,Tier 1,Computer Science,2025,85.1,84.5,,8.38,2,Yes,1,2,No,3,Java,Cloud Basics,Advanced,Advanced,Advanced,75.9,47.4,70.4,52.1,70.8,No,81.4,5,1,3,Placed,Tier 2,QA Analyst,6.22,Off Campus,2026-01-09
STU20262414,Male,23,Delhi,Tier 3,Information Technology,2026,84.6,74.0,,6.41,2,No,0,4,No,3,Python,Excel,Intermediate,Beginner,Beginner,34.9,46.5,60.0,40.3,71.4,Yes,56.9,17,4,1,Not Placed,,,,,
STU20262415,Male,20,Ghaziabad,Tier 2,Civil,2025,82.0,79.2,,8.69,0,No,0,4,Yes,2,Java,Python,Advanced,Advanced,Advanced,76.2,58.4,57.3,80.0,93.0,No,52.0,11,6,4,Placed,Tier 3,Software Engineer,5.13,Campus Drive,2026-06-06
STU20262416,Male,24,Gurugram,Tier 2,Electrical,2025,98,85.7,,8.41,0,No,0,2,Yes,0,Power BI,Tableau,Intermediate,Advanced,Advanced,60.5,76.4,63.1,72.4,81.3,No,78.3,11,5,0,Not Placed,,,,,
STU20262417,Female,23,Ghaziabad,Tier 1,Computer Science,2026,88.9,75.4,,7.43,0,Yes,2,3,Yes,2,Python,C++,Beginner,Beginner,Intermediate,85.4,65.8,68.8,59.8,80.0,Yes,58.8,4,2,4,Placed,Tier 2,Frontend Developer,6.96,Campus Drive,2026-05-06
STU20262418,Male,24,Ghaziabad,Tier 2,AI & ML,2026,76.4,71.4,,7.93,3,No,0,2,No,4,Tableau,Cloud Basics,Advanced,Beginner,Advanced,81.8,46.0,52.7,55.0,92.6,Yes,94.7,6,0,5,Placed,Tier 2,Product Analyst Intern,6.06,Campus Drive,2026-05-16
STU20262419,Female,20,Faridabad,Tier 3,Computer Science,2026,89.2,88.2,,8.96,0,No,0,2,No,3,SQL,Java,Advanced,Intermediate,Advanced,74.0,70.5,67.4,59.4,67.6,No,41.8,14,5,2,Placed,Tier 3,Software Engineer,4.69,Campus Drive,2026-02-04
STU20262420,Male,22,Faridabad,Tier 1,Civil,2024,72.2,68.2,,7.59,1,No,0,2,Yes,3,Excel,Machine Learning,Advanced,Advanced,Beginner,68.4,85.2,59.9,54.0,80.0,No,41.4,9,2,2,Placed,Tier 3,Business Analyst,5.08,Campus Drive,2026-05-10
STU20262421,Male,23,Delhi,Tier 2,Civil,2026,74.7,76.5,,8.37,1,No,0,2,No,5,Excel,Machine Learning,Intermediate,Advanced,Advanced,86.8,60.1,70.9,75.8,88.4,Yes,51.8,5,2,1,Not Placed,,,,,
STU20262422,Male,23,Chandigarh,Tier 1,Data Science,2026,81.4,54.3,,5.13,2,No,0,3,No,3,C++,SQL,Beginner,None,None,71.5,39.2,87.4,68.7,74.5,Yes,77.5,8,2,1,Not Placed,,,,,
STU20262423,Male,21,Faridabad,Tier 1,Data Science,2025,89.1,95.1,,9.8,2,Yes,1,4,No,5,Machine Learning,Java,Advanced,Advanced,Advanced,86.8,68.0,98,61.2,78.7,No,56.9,17,12,3,Placed,Tier 2,Business Analyst,7.39,Campus Drive,2026-01-12
STU20262424,Female,21,Noida,Tier 2,Electrical,2026,69.3,57.4,,5.62,1,No,0,1,Yes,2,SQL,Java,Beginner,None,None,28.1,50.7,80.1,43.8,86.4,No,54.6,18,3,1,Not Placed,,,,,
STU20262425,Female,22,Chandigarh,Tier 3,Electrical,2026,81.6,77.1,,7.29,0,Yes,2,5,No,2,Excel,C++,Intermediate,Advanced,Intermediate,46.0,73.1,47.9,63.0,70.9,Yes,44.8,20,8,4,Placed,Tier 3,Product Analyst Intern,3.87,Campus Drive,2026-01-16
STU20262426,Male,21,Noida,Tier 2,Electrical,2026,62.1,42,,5.0,3,No,0,0,No,0,SQL,Excel,Beginner,None,None,50.6,50.7,62.2,31.7,68.6,Yes,54.1,21,1,1,Not Placed,,,,,
STU20262427,Male,24,Delhi,Tier 2,Mechanical,2025,56.1,49.1,,5.39,1,No,0,0,No,0,Excel,Tableau,None,None,Beginner,51.1,52.3,74.2,54.8,74.1,No,71.5,21,1,1,Not Placed,,,,,
STU20262428,Male,20,Noida,Tier 2,Mechanical,2026,80.0,83.7,,7.72,0,Yes,3,2,Yes,2,Python,Power BI,Advanced,Intermediate,Intermediate,71.3,78.9,85.9,69.5,77.7,No,68.8,15,8,3,Not Placed,,,,,
STU20262429,Male,21,Lucknow,Tier 2,Mechanical,2025,92.2,94.8,,8.88,2,Yes,2,4,No,2,Power BI,Tableau,Advanced,Advanced,Intermediate,80.2,70.7,64.4,64.0,80.8,No,63.6,14,3,4,Placed,Tier 3,Business Analyst,4.34,Campus Drive,2026-02-12
STU20262430,Male,22,Chandigarh,Tier 3,Information Technology,2025,75.1,72.6,,7.62,1,No,0,3,Yes,3,Power BI,Cloud Basics,Intermediate,Advanced,Intermediate,62.3,60.8,81.8,41.6,80.7,Yes,93.4,9,3,2,Placed,Tier 3,QA Analyst,4.8,Referral,2026-03-08
STU20262431,Male,22,Noida,Tier 2,Electronics,2024,65.3,45.9,,5.0,2,Yes,1,4,No,2,Power BI,Python,Beginner,None,Beginner,38.0,40.0,77.4,43.3,56.0,No,52.3,16,3,0,Not Placed,,,,,
STU20262432,Male,22,Chandigarh,Tier 2,Information Technology,2026,90.6,98,,9.8,1,No,0,3,No,6,Tableau,Python,Advanced,Advanced,Advanced,96.8,71.5,77.8,72.3,76.6,Yes,75.1,19,12,3,Placed,Tier 2,Frontend Developer,7.98,Campus Drive,2026-04-06
STU20262433,Female,22,Dehradun,Tier 1,Mechanical,2026,88.4,85.7,,9.31,1,No,0,3,No,3,Cloud Basics,Tableau,Advanced,Advanced,Advanced,84.5,64.4,58.3,75.5,69.7,No,64.4,6,3,1,Not Placed,,,,,
STU20262434,Female,21,Faridabad,Tier 3,Mechanical,2024,83.6,86.4,,9.4,0,Yes,2,4,No,3,Tableau,Cloud Basics,Advanced,Advanced,Advanced,87.7,77.7,70.6,48.8,85.7,Yes,49.9,9,6,2,Placed,Tier 3,Business Analyst,5.46,Campus Drive,2026-05-16
STU20262435,Female,22,Gurugram,Tier 2,Computer Science,2026,72.0,60.1,,7.31,0,Yes,3,3,No,4,Power BI,Machine Learning,Intermediate,Intermediate,Intermediate,86.1,40.8,63.5,74.9,81.8,No,58.3,14,3,4,Placed,Tier 3,Data Analyst,5.25,Off Campus,2026-01-20
STU20262436,Male,22,Noida,Tier 1,Electronics,2026,79.0,72.2,,8.37,1,No,0,0,No,1,Cloud Basics,Excel,Advanced,Beginner,Beginner,91.3,42.5,66.5,51.3,89.1,No,44.0,12,4,3,Placed,Tier 3,Support Engineer,4.63,Campus Drive,2026-05-07
STU20262437,Female,20,Noida,Tier 2,Mechanical,2024,66.9,62.8,,6.91,0,No,0,1,No,1,Python,Power BI,Beginner,Beginner,Advanced,62.5,44.5,70.5,53.7,62.4,Yes,81.7,12,2,1,Not Placed,,,,,
STU20262438,Female,22,Delhi,Tier 3,Data Science,2026,72.8,91.7,,8.71,3,No,0,4,No,3,Python,Excel,Advanced,Intermediate,Advanced,68.2,71.4,62.3,31.3,89.2,Yes,71.9,10,3,1,Not Placed,,,,,
